"Kernel Name","main_kernel",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Local","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7f9033778ea0","      FMNMX.FTZ R0, R41, R0, !PT","859","337","859","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","69","0","0","0","0","42","0","0","0","0","42","175","0","0","0","531","0","0","2","0","0","0","0","6","0","0","0","0","0","0","0","0","0","329"
"0x7f9033778eb0","      FMNMX.FTZ R0, R45, R0, !PT","1430","432","1430","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","125","0","0","0","0","153","0","0","0","0","87","176","0","0","0","889","0","0","16","0","0","0","0","15","0","0","0","0","0","0","0","0","0","401"
"0x7f9033778ec0","      FMNMX.FTZ R0, R49, R0, !PT","939","377","939","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","63","0","0","0","0","56","0","0","0","0","55","170","0","0","0","595","0","0","13","0","0","0","0","13","0","0","0","0","0","0","0","0","0","351"
"0x7f9033778ed0","      FMNMX.FTZ R0, R53, R0, !PT","1013","461","1013","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","138","0","0","0","0","64","0","0","0","0","61","169","0","0","0","581","0","0","70","0","0","0","0","15","0","0","0","0","0","0","0","0","0","376"
"0x7f9033778ee0","      FMNMX.FTZ R0, R57, R0, !PT","1059","466","1059","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","83","0","0","0","0","82","0","0","0","0","65","125","0","0","0","704","0","0","38","0","0","0","0","35","0","0","0","0","0","0","0","0","0","393"
"0x7f9033778ef0","      FMNMX.FTZ R0, R61, R0, !PT","1288","655","1288","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","136","0","0","0","0","87","0","0","0","0","101","175","0","0","0","789","0","0","76","0","0","0","0","40","0","0","0","0","0","0","0","0","0","539"
"0x7f9033778f00","      FMNMX.FTZ R0, R65, R0, !PT","1100","434","1100","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","18","0","0","0","0","108","0","0","0","0","140","157","0","0","0","677","0","0","4","0","0","0","0","51","0","0","0","0","0","0","0","0","0","379"
"0x7f9033778f10","      FMNMX.FTZ R0, R69, R0, !PT","1057","552","1057","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","26","0","0","0","0","56","0","0","0","0","90","182","0","0","0","703","0","0","4","0","0","0","0","19","0","0","0","0","0","0","0","0","0","529"
"0x7f9033778f20","      FMNMX.FTZ R0, R73, R0, !PT","1280","331","1280","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","100","0","0","0","0","54","0","0","0","0","289","171","0","0","0","666","0","0","3","0","0","0","0","13","0","0","0","0","0","0","0","0","0","315"
"0x7f9033778f30","      FMNMX.FTZ R0, R77, R0, !PT","996","400","996","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","46","0","0","0","0","74","0","0","0","0","132","147","0","0","0","597","0","0","6","0","0","0","0","21","0","0","0","0","0","0","0","0","0","373"
"0x7f9033778f40","      FMNMX.FTZ R0, R81, R0, !PT","1485","437","1485","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","174","0","0","0","0","110","0","0","0","0","419","153","0","0","0","629","0","0","52","0","0","0","0","87","0","0","0","0","0","0","0","0","0","298"
"0x7f9033778f50","      FMNMX.FTZ R2, R85, R0, !PT","1604","554","1604","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","131","0","0","0","0","181","0","0","0","0","312","188","0","0","0","792","0","0","7","0","0","0","0","55","0","0","0","0","0","0","0","0","0","492"
"0x7f9033778f60","      SHFL.BFLY PT, R5, R2, 0x2, 0x1f","1339","658","1339","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","196","0","0","0","0","0","0","0","0","0","80","160","0","0","0","903","0","0","156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","502"
"0x7f9033778f70","      FMNMX.FTZ R7, R2, R5, !PT","7606","6000","7606","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","56","0","0","0","0","101","184","7108","0","0","157","0","0","0","0","0","0","0","12","0","0","0","0","0","0","5878","0","0","110"
"0x7f9033778f80","      SHFL.BFLY PT, R0, R7, 0x1, 0x1f","1052","565","1052","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","119","188","0","0","0","744","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","564"
"0x7f9033778f90","      FMNMX.FTZ R5, R7, R0, !PT","4545","2796","4545","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","55","0","0","0","0","103","158","4062","0","0","167","0","0","0","0","0","0","0","32","0","0","0","0","0","0","2640","0","0","124"
"0x7f9033778fa0","      FMNMX.FTZ R7, R26, -INF , !PT","485","127","485","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","16","0","0","0","0","38","0","0","0","0","83","176","0","0","0","172","0","0","3","0","0","0","0","29","0","0","0","0","0","0","0","0","0","95"
"0x7f9033778fb0","      FMUL.FTZ R0, R5, 0.12751743197441101074","835","180","835","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","266","208","0","0","0","359","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","180"
"0x7f9033778fc0","      FMNMX.FTZ R7, R30, R7, !PT","175","0","175","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033778fd0","      FFMA.FTZ R18, R36, 0.12751743197441101074, -R0","736","156","736","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","218","179","0","0","0","335","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155"
"0x7f9033778fe0","      FMNMX.FTZ R7, R34, R7, !PT","196","0","196","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","186","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033778ff0","      FFMA.FTZ R36, R60, 0.12751743197441101074, -R0","174","0","174","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779000","      FFMA.FTZ R21, R41, 0.12751743197441101074, -R0","178","0","178","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779010","      FFMA.FTZ R41, R65, 0.12751743197441101074, -R0","167","0","167","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779020","      FMNMX.FTZ R7, R38, R7, !PT","278","0","278","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","86","0","0","0","0","0","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779030","      FFMA.FTZ R4, R24, 0.12751743197441101074, -R0","184","0","184","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","176","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779040","      FFMA.FTZ R9, R28, 0.12751743197441101074, -R0","255","0","255","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","83","0","0","0","0","0","0","0","0","0","0","172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779050","      FFMA.FTZ R16, R32, 0.12751743197441101074, -R0","185","0","185","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779060","      FMNMX.FTZ R7, R42, R7, !PT","163","0","163","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","138","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779070","      FFMA.FTZ R20, R40, 0.12751743197441101074, -R0","161","0","161","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779080","      MUFU.EX2 R18, R18","182","0","182","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779090","      FFMA.FTZ R22, R44, 0.12751743197441101074, -R0","200","0","200","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f90337790a0","      FMNMX.FTZ R7, R46, R7, !PT","210","0","210","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","46","0","0","0","0","0","0","0","0","0","0","164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f90337790b0","      FFMA.FTZ R8, R25, 0.12751743197441101074, -R0","175","0","175","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f90337790c0","      FFMA.FTZ R24, R48, 0.12751743197441101074, -R0","160","0","160","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","0","0","0","141","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f90337790d0","      FFMA.FTZ R25, R49, 0.12751743197441101074, -R0","183","0","183","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f90337790e0","      FMNMX.FTZ R7, R50, R7, !PT","195","0","195","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","39","0","0","0","0","0","0","0","0","0","0","156","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f90337790f0","      FFMA.FTZ R23, R45, 0.12751743197441101074, -R0","407","0","407","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","239","0","0","0","0","0","0","0","0","0","0","168","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779100","      MUFU.EX2 R4, R4","163","0","163","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","162","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779110","      FFMA.FTZ R49, R73, 0.12751743197441101074, -R0","235","0","235","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","56","0","0","0","0","0","0","0","0","0","0","179","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779120","      FMNMX.FTZ R7, R54, R7, !PT","186","0","186","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","177","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779130","      FFMA.FTZ R45, R69, 0.12751743197441101074, -R0","250","0","250","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","100","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779140","      FFMA.FTZ R28, R52, 0.12751743197441101074, -R0","199","0","199","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","174","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779150","      FFMA.FTZ R32, R56, 0.12751743197441101074, -R0","223","0","223","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","38","0","0","0","0","0","0","0","0","0","0","185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779160","      FMNMX.FTZ R7, R58, R7, !PT","243","0","243","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","63","0","0","0","0","0","0","0","0","0","0","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779170","      FFMA.FTZ R15, R29, 0.12751743197441101074, -R0","339","0","339","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","175","0","0","0","0","0","0","0","0","0","0","164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779180","      MUFU.EX2 R9, R9","216","0","216","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","3","2","195","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779190","      FFMA.FTZ R29, R53, 0.12751743197441101074, -R0","278","0","278","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","108","0","0","0","0","0","0","0","0","0","0","170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f90337791a0","      FMNMX.FTZ R7, R62, R7, !PT","339","0","339","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","189","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f90337791b0","      FFMA.FTZ R40, R64, 0.12751743197441101074, -R0","364","0","364","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","184","0","0","0","0","0","0","0","0","0","0","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f90337791c0","      FFMA.FTZ R53, R77, 0.12751743197441101074, -R0","196","0","196","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f90337791d0","      FFMA.FTZ R44, R68, 0.12751743197441101074, -R0","244","0","244","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","61","0","0","0","0","0","0","0","0","0","0","183","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f90337791e0","      FMNMX.FTZ R7, R66, R7, !PT","193","0","193","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","175","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f90337791f0","      FFMA.FTZ R48, R72, 0.12751743197441101074, -R0","452","0","452","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","295","0","0","0","0","0","0","0","0","0","0","157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779200","      MUFU.EX2 R16, R16","369","0","369","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","189","0","0","0","0","0","0","0","0","1","1","178","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779210","      FFMA.FTZ R52, R76, 0.12751743197441101074, -R0","154","0","154","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","152","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779220","      FMNMX.FTZ R7, R70, R7, !PT","316","0","316","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","145","0","0","0","0","0","0","0","0","0","0","171","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f9033779230","      FFMA.FTZ R56, R80, 0.12751743197441101074, -R0","358","0","358","4128768","132120576","132120576","32","32","0","-","-","-","0","0","0","0","0","0","0","199","0","0","0","0","0","0","0","0","0","0","159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
